Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=180,6,0,36,46.54484016666771,31.086208000001392,70.99141699999834,25431.5,0.09921943885073391,0.0,39,39,70,70,71,71,71,71,71,71,71
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=181,7,0,54,61.97958314285718,36.82766699999984,105.34312500000098,25313.14285714286,0.11575601199252289,0.0,54,68,75,75,110,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=182,7,0,53,56.290095142856494,39.03383299999774,69.45162499999924,27190.0,0.11575601199252289,0.0,53,66,67,67,69,69,69,69,69,69,69
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=183,8,0,56,65.56247924999937,39.83975000000051,140.2509589999994,25827.625,0.13229258513431189,0.0,56,66,72,72,140,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=184,11,0,46,52.4756817272732,35.084625000000536,108.69274999999945,25556.454545454544,0.18190230455967882,0.0,46,54,58,58,67,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=185,7,0,41,49.56734514285722,38.39349999999975,87.74116700000434,25136.0,0.11575601199252289,0.0,41,42,59,59,88,88,88,88,88,88,88
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=186,11,0,47,46.745727181817706,37.39512499999975,65.18725000000103,25335.272727272728,0.18190230455967882,0.0,47,50,50,50,52,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=187,10,0,45,53.37385839999964,38.86966700000016,80.26308400000204,25721.0,0.16536573141788985,0.0,48,57,65,75,80,80,80,80,80,80,80
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=188,10,0,44,57.31784189999907,28.057165999999967,119.39270899999954,26493.5,0.16536573141788985,0.0,48,55,76,84,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=189,14,0,48,49.289184714285554,31.362041999997814,86.5622909999999,25413.64285714286,0.23151202398504578,0.0,54,58,59,59,60,87,87,87,87,87,87
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=19,8,0,41,51.83514587500015,29.3997909999959,122.52975000000532,26141.5,0.13229258513431189,0.0,43,48,59,59,120,120,120,120,120,120,120
